etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value,name_normalized,company_ticker
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Australia — 1.8%,Woolworths Group Ltd.,"15,996","4,20,840","1,66,51,323",,WOOLWORTHS,WWR.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Austria — 0.0%,Erste Group Bank AG,"14,508","3,67,817","3,67,817",,ERSTE BANK,EBS.VI
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Belgium — 0.2%,Anheuser-Busch InBev SA/NV,"15,624","8,36,943",,,ANHEUSER BUSCH INBEV,0A22.L
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Belgium — 0.2%,Elia Group SA/NV,"2,392","3,63,134",,,ELIA,ELI.BR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Belgium — 0.2%,Proximus SADP,"12,896","1,78,700",,,PROXIMUS SADP,PROXB.XC
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Belgium — 0.2%,Umicore SA,"7,440","2,69,494","16,48,271",,UMICORE,UMI.BR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Brazil — 0.4%,Ambev SA,"99,216","2,86,290",,,AMBEV,ABEVN.MX
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Brazil — 0.4%,"B3 SA - Brasil, Bolsa, Balcao","1,30,200","2,79,067",,,B3 BRASIL BOLSA BALCAO,BOLSY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Brazil — 0.4%,Banco Bradesco SA,"67,528","1,88,850",,,BANCO BRADESCO,BBD
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Brazil — 0.4%,Banco BTG Pactual SA,"48,856","2,12,738",,,BANCO BTG PACTUAL,BPA11.BA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Brazil — 0.4%,Banco do Brasil SA,"32,612","2,26,716",,,BANCO DO BRASIL,BDORY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Brazil — 0.4%,Cia. Siderurgica Nacional SA,"71,176","2,02,354",,,CIA SIDERURGICA NACIONAL,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Brazil — 0.4%,Hapvida Participacoes e Investimentos SA,"44,856","53,403",,,HAPVIDA PARTICIPACOES E INVESTIMENTOS,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Brazil — 0.4%,Localiza Rent a Car SA,"25,296","2,81,653",,,LOCALIZA RENT A CAR,LZRFY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Brazil — 0.4%,Petro Rio SA,"44,392","2,07,799",,,PETRO RIO,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Brazil — 0.4%,Telefonica Brasil SA,"19,344","1,66,743",,,TELEFONICA BRASIL,TSPA.MU
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Brazil — 0.4%,Vale SA,"93,992","12,67,069",,,VALE,CVLB.MU
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Brazil — 0.4%,WEG SA,"15,872","86,015","34,58,697",,WEG,WEGZY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Agnico Eagle Mines Ltd.,"12,524","5,38,496",,,AGNICO EAGLE MINES,AE9.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Alimentation Couche-Tard Inc.,"15,624","6,98,020",,,ALIMENTATION COUCHE TARD,ATD.TO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,AltaGas Ltd.,"69,688","15,52,613",,,ALTAGAS,ALA.TO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Bank of Montreal,"9,300","9,27,131",,,BANK OF MONTREAL,BMO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Bank of Nova Scotia (The),"20,212","12,31,298",,,BANK OF NOVA SCOTIA THE,BKN.F
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,BCE Inc.,"7,936","4,00,968",,,BCE,BCE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,"Brookfield Asset Management Inc., Class A","23,188","11,50,572",,,BROOKFIELD ASSET MANAGEMENT,BAM
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,"Brookfield Renewable Corp., Class A","9,796","3,83,257",,,BROOKFIELD RENEWABLE,BEPC
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Cameco Corp.,"25,420","6,54,681",,,CAMECO,CCJ
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Canadian Imperial Bank of Commerce,"10,664","5,39,467",,,CANADIAN IMPERIAL BANK OF COMMERCE,CM
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Canadian National Railway Co.,"8,804","11,15,359",,,CANADIAN NATIONAL RAILWAY,CNI
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Canadian Pacific Railway Ltd.,"13,640","10,75,499",,,CANADIAN PACIFIC RAILWAY,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,"Canadian Tire Corp. Ltd., Class A, NVS","2,728","3,50,461",,,CANADIAN TIRE NVS,YAAA.F
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,"Canadian Utilities Ltd., Class A, NVS","9,424","3,05,045",,,CANADIAN UTILITIES NVS,CU.TO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,"CCL Industries Inc., Class B, NVS","6,200","3,11,465",,,CCL INDUSTRIES NVS,1C9.F
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,CGI Inc.,"2,356","2,02,014",,,CGI,GIB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Constellation Software Inc.,372,"6,32,814",,,CONSTELLATION SOFTWARE,CSU.TO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Dollarama Inc.,"4,216","2,55,518",,,DOLLARAMA,DOL.TO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Enbridge Inc.,"49,476","22,21,987",,,ENBRIDGE,ENB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Fairfax Financial Holdings Ltd.,744,"4,00,774",,,FAIRFAX FINANCIAL,FFH.TO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,First Quantum Minerals Ltd.,"17,980","3,28,556",,,FIRST QUANTUM MINERALS,FM.TO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Franco-Nevada Corp.,"7,440","9,52,666",,,FRANCO NEVADA,FNV
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,George Weston Ltd.,"2,480","2,96,000",,,GEORGE WESTON,WN.NE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Great-West Lifeco Inc.,"3,844","93,417",,,GREAT WEST LIFECO,GWO.TO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Hydro One Ltd.,"33,480","9,34,684",,,HYDRO ONE,8H1.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Intact Financial Corp.,"2,728","4,06,042",,,INTACT FINANCIAL,IFC.TO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,"Ivanhoe Mines Ltd., Class A","30,628","1,90,386",,,IVANHOE MINES,IVN.TO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Keyera Corp.,"18,476","4,78,871",,,KEYERA,KEY.TO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Loblaw Companies Ltd.,"5,456","4,96,666",,,LOBLAW COMPANIES,L8G.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Lundin Mining Corp.,"41,664","2,34,910",,,LUNDIN MINING,LUMI.ST
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Manulife Financial Corp.,"23,560","4,31,257",,,MANULIFE FINANCIAL,MFC
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Metro Inc.,"5,580","3,08,991",,,METRO,MRU.TO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,National Bank of Canada,"2,604","1,82,710",,,NATIONAL BANK OF CANADA,NA.TO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Nutrien Ltd.,"7,936","6,79,352",,,NUTRIEN,NTR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Open Text Corp.,"11,656","4,76,781",,,OPEN TEXT,OTEX
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Pan American Silver Corp.,"6,448","1,31,221",,,PAN AMERICAN SILVER,PAAS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Parkland Corp.,"14,260","4,00,111",,,PARKLAND,PKI.TO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Pembina Pipeline Corp.,"42,284","16,14,357",,,PEMBINA PIPELINE,PBA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Power Corp. of Canada,"3,472","94,354",,,POWER OF CANADA,PCR.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Restaurant Brands International Inc.,"3,596","1,92,781",,,RESTAURANT BRANDS INTERNATIONAL,QSR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Ritchie Bros Auctioneers Inc.,"3,100","2,23,443",,,RITCHIE BROS AUCTIONEERS,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,"Rogers Communications Inc., Class B, NVS","7,688","3,53,436",,,ROGERS COMMUNICATIONS NVS,RCI-B.TO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Royal Bank of Canada,"20,336","19,82,861",,,ROYAL BANK OF CANADA,RY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,"Shaw Communications Inc., Class B, NVS","8,928","2,41,510",,,SHAW COMMUNICATIONS NVS,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,"Shopify Inc., Class A","17,360","6,04,763",,,SHOPIFY,SHOP
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Sun Life Financial Inc.,"5,456","2,53,339",,,SUN LIFE FINANCIAL,SLF
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,TC Energy Corp.,"6,448","3,43,762",,,TC ENERGY,TRP
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,TELUS Corp.,"9,176","2,11,244",,,TELUS,TU
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,TFI International Inc.,"2,976","2,97,240",,,TFI INTERNATIONAL,TFII
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Thomson Reuters Corp.,"3,720","4,17,710",,,THOMSON REUTERS,TRI
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Toronto-Dominion Bank (The),"25,544","16,59,248",,,TORONTO DOMINION BANK THE,TD
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,West Fraser Timber Co. Ltd.,"2,232","2,08,968",,,WEST FRASER TIMBER,WFG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,Wheaton Precious Metals Corp.,"22,196","7,61,620",,,WHEATON PRECIOUS METALS,WPM
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Canada — 3.5%,WSP Global Inc.,"2,852","3,44,098","3,17,74,794",,WSP GLOBAL,WSP.TO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,Chile — 0.0%,Falabella SA,"97,340","2,17,127","2,17,127",,FALABELLA,FALABELLA.SN
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"Agricultural Bank of China Ltd., Class H","13,64,000","4,49,877",,,AGRICULTURAL BANK OF CHINA,EK7.MU
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,Alibaba Group Holding Ltd.,"2,35,668","26,49,726",,,ALIBABA HOLDING,AHLAD.XC
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,Alibaba Health Information Technology Ltd.,"42,000","25,221",,,ALIBABA HEALTH INFORMATION TECHNOLOGY,TWY.DU
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,ANTA Sports Products Ltd.,"24,800","2,73,069",,,ANTA SPORTS PRODUCTS,ANPDY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,Baidu Inc.,"8,008","1,38,413",,,BAIDU,BIDU
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"Baidu Inc., ADR","4,004","5,46,826",,,BAIDU,BIDU
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"Bank of China Ltd., Class H","26,04,000","9,25,944",,,BANK OF CHINA,W8V0.F
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"Bank of Communications Co. Ltd., Class A","8,30,800","5,68,920",,,BANK OF COMMUNICATIONS,601328.SS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"Bank of Jiangsu Co. Ltd., Class A","2,35,600","2,51,612",,,BANK OF JIANGSU,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"Bilibili Inc., ADR","4,247","1,03,797",,,BILIBILI,BILI
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"Bilibili Inc., Class Z",43,"1,051",,,BILIBILI,BILI
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"BYD Co. Ltd., Class H","7,000","2,56,102",,,BYD,BYDDF
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"CGN Power Co. Ltd., Class H","17,36,000","4,00,293",,,CGN POWER,94C.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"China CITIC Bank Corp. Ltd., Class H","7,44,000","3,10,977",,,CHINA CITIC BANK,D7C.MU
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,China Conch Venture Holdings Ltd.,"1,24,000","2,40,397",,,CHINA CONCH VENTURE,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"China Construction Bank Corp., Class H","21,08,000","13,46,190",,,CHINA CONSTRUCTION BANK,CICHY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"China Everbright Bank Co. Ltd., Class A","2,23,200","95,968",,,CHINA EVERBRIGHT BANK,C0V.F
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"China Life Insurance Co. Ltd., Class H","2,48,000","3,69,376",,,CHINA LIFE INSURANCE,CHL.HA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,China Mengniu Dairy Co. Ltd.,"18,000","83,628",,,CHINA MENGNIU DAIRY,EZQ.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"China Merchants Bank Co. Ltd., Class A","1,24,000","6,45,058",,,CHINA MERCHANTS BANK,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,China Merchants Port Holdings Co. Ltd.,"2,48,000","3,99,986",,,CHINA MERCHANTS PORT,CPM.MU
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"China Minsheng Banking Corp. Ltd., Class A","8,06,060","4,34,829",,,CHINA MINSHENG BANKING,1988.HK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"China National Nuclear Power Co. Ltd., Class A","3,96,898","3,63,180",,,CHINA NATIONAL NUCLEAR POWER,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"China Northern Rare Earth Group High-Tech Co. Ltd., Class A","37,200","1,73,268",,,CHINA NORTHERN RARE EARTH HIGH TECH,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"China Oilfield Services Ltd., Class H","2,48,000","2,28,452",,,CHINA OILFIELD SERVICES,CO9.F
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,China Overseas Land & Investment Ltd.,"1,24,000","3,42,664",,,CHINA OVERSEAS LAND INVESTMENT,CPP.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"China Pacific Insurance Group Co. Ltd., Class H","1,73,600","3,70,814",,,CHINA PACIFIC INSURANCE,75C.F
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,China Resources Beer Holdings Co. Ltd.,"14,000","96,568",,,CHINA RESOURCES BEER,CHK.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,China Resources Gas Group Ltd.,"24,900","1,04,491",,,CHINA RESOURCES GAS,CGASY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,China Resources Land Ltd.,"22,000","91,878",,,CHINA RESOURCES LAND,CHZ.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"China Suntien Green Energy Corp. Ltd., Class H","4,96,000","2,43,288",,,CHINA SUNTIEN GREEN ENERGY,9C6.MU
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"China Tower Corp. Ltd., Class H","24,80,000","3,19,058",,,CHINA TOWER,CHWRF
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"China Vanke Co. Ltd., Class H","62,000","1,17,929",,,CHINA VANKE,2202.HK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"China Yangtze Power Co. Ltd., Class A","1,73,600","6,14,685",,,CHINA YANGTZE POWER,CYZB.F
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"CMOC Group Ltd., Class H","7,44,000","3,65,258",,,CMOC,D7N.F
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"Contemporary Amperex Technology Co. Ltd., Class A","3,500","2,65,378",,,CONTEMPORARY AMPEREX TECHNOLOGY,C7A0.DU
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,Country Garden Holdings Co. Ltd.,"2,48,000","95,906",,,COUNTRY GARDEN,DZJ.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,Country Garden Services Holdings Co. Ltd.,"15,000","33,451",,,COUNTRY GARDEN SERVICES,75H.DU
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,ENN Energy Holdings Ltd.,"24,800","4,04,552",,,ENN ENERGY,XNGSY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"Foshan Haitian Flavouring & Food Co. Ltd., Class A","12,485","1,53,088",,,FOSHAN HAITIAN FLAVOURING FOOD,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"Ganfeng Lithium Co. Ltd., Class H","35,680","3,22,628",,,GANFENG LITHIUM,39EA.BE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,Geely Automobile Holdings Ltd.,"1,24,000","2,45,879",,,GEELY AUTOMOBILE,GELYF
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,China — 3.6%,"Industrial & Commercial Bank of China Ltd., Class H","13,64,000","7,21,130",,,INDUSTRIAL COMMERCIAL BANK OF CHINA,
